Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
STRL,Sterling Construction Company Inc,8.11,133776201.76,n/a,1986,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/strl
STSA,Sterling Financial Corporation,20.32,1262847807.04,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/stsa
SHOO,"Steven Madden, Ltd.",43.21,1983734803.6,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/shoo
SSFN,Stewardship Financial Corp,4.32,25573605.12,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn
STEI,"Stewart Enterprises, Inc.",7.3,623299316.4,n/a,1991,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stei
SSYS,"Stratasys, Inc.",69.57,1517571108.45,n/a,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ssys
SDIX,Strategic Diagnostics Inc.,1.04,21825513.84,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/sdix
STRT,Strattec Security Corporation,22.88,75834799.04,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/strt
STRS,"Stratus Properties, Inc.",9.39,76012444.38,n/a,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/strs
STRA,"Strayer Education, Inc.",47.31,561719010.36,n/a,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stra
STRM,"Streamline Health Solutions, Inc.",5.02,62961156.26,n/a,1992,Technology,EDP Services,http://www.nasdaq.com/symbol/strm
STB,Student Transportation Inc,6.36,487690199.64,n/a,n/a,Transportation,Other Transportation,http://www.nasdaq.com/symbol/stb
SCMP,"Sucampo Pharmaceuticals, Inc.",4.88,204498176.32,n/a,2007,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scmp
SUBK,Suffolk Bancorp,12.75,147470924.25,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/subk
SUMR,"Summer Infant, Inc.",1.68,30452150.4,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sumr
SMMF,"Summit Financial Group, Inc.",4.79,35568010.88,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smmf
SSBI,Summit State Bank,7.07,33545170.4,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/ssbi
SNBC,"Sun Bancorp, Inc.",3.15,271136032.65,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/snbc
SUNH,"Sun Healthcare Group, Inc.",8.43,215293297.92,n/a,1993,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/sunh
SNHY,Sun Hydraulics Corporation,24.96,651208396.8,n/a,1997,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/snhy
SNSS,"Sunesis Pharmaceuticals, Inc.",4.67,240506433.69,n/a,2005,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snss
STKL,"SunOpta, Inc.",6.33,417639562.62,n/a,1981,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,4,476188312,n/a,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/spwr
SSH,Sunshine Heart Inc,6.43,59662259.62,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ssh
SMCI,"Super Micro Computer, Inc.",8.44,352728413.04,n/a,1996,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/smci
SCON,Superconductor Technologies Inc.,0.265,10663852.81,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/scon
SGC,"Superior Uniform Group, Inc.",10.6,64380297.8,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sgc
SPMD,SuperMedia Inc.,1.55,24283006.8,n/a,1987,Consumer Services,Publishing,http://www.nasdaq.com/symbol/spmd
SUPN,"Supernus Pharmaceuticals, Inc.",11.59,284306849.22,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/supn
SPPR,"Supertel Hospitality, Inc.",1.02,23599946.04,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sppr
SPPRO,"Supertel Hospitality, Inc.",25.0449,8327429.25,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sppro
SPPRP,"Supertel Hospitality, Inc.",9.44,7582868.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/spprp
SUPX,"Supertex, Inc.",17.3,200644102.5,n/a,1983,Technology,Semiconductors,http://www.nasdaq.com/symbol/supx
SPRT,"support.com, Inc.",4.2,207245358.6,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/sprt
SRDX,"SurModics, Inc.",19.25,337725003,n/a,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx
SUSQ,"Susquehanna Bancshares, Inc.",9.94,1853436057.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/susq
SUSS,Susser Holdings Corporation,36.02,759312225.9,n/a,2006,Consumer Non-Durables,Food Chains,http://www.nasdaq.com/symbol/suss
SBBX,Sussex Bancorp,5.32,18076684.36,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx
SUTR,Sutor Technology Group Limited,1.0122,40705384.1208,n/a,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sutr
STRN,Sutron Corporation,5.16,25565901.12,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/strn
SIVB,SVB Financial Group,55.61,2475597766.13,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb
SIVBO,SVB Financial Group,25.53,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo
SWSH,"Swisher Hygiene, Inc.",1.38,241261947.24,n/a,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/swsh
SCMR,"Sycamore Networks, Inc.",2.68,77404009.24,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/scmr
SYKE,"Sykes Enterprises, Incorporated",14.52,635803473.36,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,18.21,12635956876.8,n/a,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc
SYMM,"Symmetricom, Inc.",5.83,238352699.75,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/symm
SYNC,"Synacor, Inc.",4.95,134222353.65,n/a,1996,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sync
GEVA,Synageva BioPharma Corp.,50.45,1226381179.8,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/geva
SYNL,Synalloy Corporation,13.59,86333641.47,n/a,1990,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,24.85,818590360.7,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/syna
SNCR,"Synchronoss Technologies, Inc.",17.51,678456940.77,n/a,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr
SURG,"Synergetics USA, Inc.",4.26,109724083.02,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/surg
SGYP,"Synergy Pharmaceuticals, Inc.",4.25,280950878.25,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgyp
SGYPU,"Synergy Pharmaceuticals, Inc.",10.05,18272729.1,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypu
SGYPW,"Synergy Pharmaceuticals, Inc.",1.997,0,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypw
ELOS,Syneron Medical Ltd.,7.57,268034176.97,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elos
SNPS,"Synopsys, Inc.",32.43,4836168179.1,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/snps
SNTA,Synta Pharmaceuticals Corp.,7.83,484684015.68,n/a,2007,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snta
SYNT,"Syntel, Inc.",61.4,2574161598.4,n/a,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/synt
SYMX,"Synthesis Energy Systems, Inc.",1.1,68834872.7,n/a,1991,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/symx
SYNM,Syntroleum Corporation,0.4901,48170309.2195,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/synm
SYUT,"Synutra International, Inc.",4.55,260718244.15,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/syut
SYPR,"Sypris Solutions, Inc.",3.7,74615191.6,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sypr
TROW,"T. Rowe Price Group, Inc.",64.9,16540744211.2,n/a,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow
TAIT,Taitron Components Incorporated,1.01,5595153.56,n/a,1995,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tait
TTWO,"Take-Two Interactive Software, Inc.",12.3,1116263941.8,n/a,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo
TBAC,"Tandy Brands Accessories, Inc.",1.49,10629615.3,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tbac
TLF,"Tandy Leather Factory, Inc.",5.25,53331820.5,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tlf
TNGO,"Tangoe, Inc.",13.22,500742321.48,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tngo
TRGT,"Targacept, Inc.",4.44,149211905.4,n/a,2006,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trgt
TASR,"TASER International, Inc.",8.13,418008519.06,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/tasr
TATT,TAT Technologies Ltd.,5,44051830,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt
TAYC,"Taylor Capital Group, Inc.",17.13,493125232.77,n/a,2002,Finance,Major Banks,http://www.nasdaq.com/symbol/tayc
TAYCP,"Taylor Capital Group, Inc.",25.35,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/taycp
TAYD,"Taylor Devices, Inc.",7.4499,24661709.4159,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd
TCPC,TCP Capital Corp.,15,322146960,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcpc
TEAR,TearLab Corporation,4.64,132331032.16,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tear
TECD,Tech Data Corporation,44,1661210892,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd
TECH,Techne Corporation,71.05,2616688655.7,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/tech
TCCO,Technical Communications Corporation,5.79,10608941.73,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco
TTGT,"TechTarget, Inc.",4.61,182047060.61,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ttgt
TECUA,Tecumseh Products Company,4.48,82788984.32,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tecua
TECUB,Tecumseh Products Company,4.46,82419390.64,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tecub
TKMR,Tekmira Pharmaceuticals Corp,5.0801,71161304.1855,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tkmr
TSYS,"TeleCommunication Systems, Inc.",2.3,133591990.2,n/a,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tsys
TNAV,"TeleNav, Inc.",7.58,315501043.82,n/a,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnav
TSTC,Telestone Technologies Corp.,1.3999,17265336.2736,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/tstc
TTEC,"TeleTech Holdings, Inc.",16.51,886829944.65,n/a,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/ttec
TELK,"Telik, Inc.",1.26,3388392,n/a,2000,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/telk
TLAB,"Tellabs, Inc.",2.83,1040106747.38,n/a,1980,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tlab
WRLS,Telular Corporation,9.94,165797440.62,n/a,1994,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/wrls
TBNK,Territorial Bancorp Inc.,22.32,243326055.6,n/a,2009,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk
TSRO,"TESARO, Inc.",16.51,447840981.38,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro
TESO,Tesco Corporation,10.09,390938775.39,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso
TSLA,"Tesla Motors, Inc.",32.47,3694399746.55,n/a,2010,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tsla
TESS,TESSCO Technologies Incorporated,20.3,163164376.2,n/a,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess
TSRA,"Tessera Technologies, Inc.",14.65,765287461.8,n/a,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsra
TTEK,"Tetra Tech, Inc.",25.05,1599285586.8,n/a,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek
TCBI,"Texas Capital Bancshares, Inc.",43.72,1774486899.04,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi
TCBIL,"Texas Capital Bancshares, Inc.",25.57,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbil
TCBIW,"Texas Capital Bancshares, Inc.",27.86,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw
TXN,Texas Instruments Incorporated,29.2,32727447016,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn
TXRH,"Texas Roadhouse, Inc.",16.59,1171951393.83,n/a,2004,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/txrh
THRD,TF Financial Corporation,22.6,64149941.8,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/thrd
TFSL,TFS Financial Corporation,8.18,2527177404.74,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl
TGE,"TGC Industries, Inc.",7.02,144980016.48,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tge
ABCO,The Advisory Board Company,43.35,1509885918.75,n/a,1994,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/abco
ANDE,"The Andersons, Inc.",42.23,785478000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/ande
TBBK,"The Bancorp, Inc.",11.34,375368526.54,n/a,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk
BKYF,The Bank of Kentucky Financial Corp.,24.7,184514829.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkyf
BONT,"The Bon-Ton Stores, Inc.",11.19,224310241.62,n/a,1991,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bont
CG,The Carlyle Group L.P.,25.34,1095807521.2,n/a,2002,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg
CAKE,The Cheesecake Factory Incorporated,34.18,1834530356.68,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake
CHEF,"The Chefs&#39; Warehouse, Inc.",15.27,320524980.81,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/chef
PLCE,"The Children&#39;s Place Retail Stores, Inc.",48.65,1171966434.8,n/a,1997,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/plce
DSGX,The Descartes Systems Group Inc.,8.62,539614017.08,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dsgx
DXYN,"The Dixie Group, Inc.",3.5,45943607.5,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/dxyn
ENSG,"The Ensign Group, Inc.",26.85,579199366.35,n/a,2007,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ensg
FINL,"The Finish Line, Inc.",21.14,1074627610.14,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/finl
FBMS,"The First Bancshares, Inc.",9.71,30187098.57,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms
FLIC,The First of Long Island Corporation,27.6,247894092,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/flic
TFM,"The Fresh Market, Inc.",60.13,2892674811.95,n/a,2010,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/tfm
HCKT,"The Hackett Group, Inc.",3.27,99678991.44,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/hckt
HAIN,"The Hain Celestial Group, Inc.",61.51,2834893731.89,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/hain
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",7.3634,27340827.0014,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cuba
INTG,The Intergroup Corporation,20.01,47128532.49,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/intg
KEYW,The KEYW Holding Corporation,12.45,435379039.8,n/a,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/keyw
MSG,The Madison Square Garden Company,43.9,3320773707.2,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/msg
TMNG,"The Management Network Group, Inc.",2.3,16370728.4,n/a,1999,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/tmng
MDCO,The Medicines Company,21.32,1147111087.2,n/a,1989,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdco
MIDD,The Middleby Corporation,126.7,2374178086,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/midd
NDAQ,"The NASDAQ OMX Group, Inc.",23.23,3831498055.31,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ndaq
NAVG,"The Navigators Group, Inc.",51.14,717885472.14,n/a,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/navg
PTRY,"The Pantry, Inc.",12.15,282791650.95,n/a,1999,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/ptry
PRSC,The Providence Service Corporation,12.59,161119555.57,n/a,2003,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/prsc
SAVB,"The Savannah Bancorp, Inc.",9.31,67024896.47,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/savb
SPNC,The Spectranetics Corporation,14.32,496957084.24,n/a,1992,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/spnc
ULTI,"The Ultimate Software Group, Inc.",89.73,2449772568,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ulti
WTSLA,"The Wet Seal, Inc.",2.85,256551154.65,n/a,1990,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/wtsla
YORW,The York Water Company,17.18,221474269.18,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/yorw
NCTY,The9 Limited,2.88,82897715.52,n/a,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ncty
THER,Theratechnologies Inc.,0.273,16655894.619,n/a,2001,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ther
THRX,"Theravance, Inc.",21.1,2064787088.8,n/a,2004,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thrx
KOOL,THERMOGENESIS Corp.,0.7033,11620140.623,n/a,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kool
TST,"TheStreet, Inc.",1.64,53946342.04,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/tst
TCRD,"THL Credit, Inc.",14.14,372096956.28,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/tcrd
TPGI,"Thomas Properties Group, Inc.",5.51,321929893.78,n/a,2004,Finance,Real Estate,http://www.nasdaq.com/symbol/tpgi
THOR,Thoratec Corporation,37.24,2188107812.52,n/a,1984,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/thor
THQI,THQ Inc.,1.1,7542448.1,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/thqi
THLD,"Threshold Pharmaceuticals, Inc.",4.59,258193696.5,n/a,2005,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thld
THTI,"THT Heat Transfer Technology, Inc.",1.07,21885245,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/thti
OINK,"Tianli Agritech, Inc.",0.81,9019350,n/a,2010,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/oink
TIBX,"TIBCO Software, Inc.",24.99,4085738150.76,n/a,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tibx
TICC,TICC Capital Corp.,9.63,397842071.4,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/ticc
TIGR,TigerLogic Corporation,1.7601,49666466.598,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tigr
TTS,"Tile Shop Hldgs, Inc.",15.05,646878874.25,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/tts
TSBK,"Timberland Bancorp, Inc.",5.9,41565712.4,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/tsbk
TITN,Titan Machinery Inc.,21.08,443438584.88,n/a,1993,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/titn
TIVO,TiVo Inc.,10.09,1255677363.63,n/a,1999,Consumer Services,Television Services,http://www.nasdaq.com/symbol/tivo
TISA,"Top Image Systems, Ltd.",3.68,42269455.2,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tisa
TOPS,TOP Ships Inc.,1.09,18690812.06,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tops
TORM          ,TOR Minerals International Inc,11.9599,35496708.1223,n/a,1988,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/torm          
TRMD,TORM A/S,0.4189,29142692.0352,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/trmd
TRNX,Tornier N.V.,16.14,673436851.68,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/trnx
TOFC,Tower Financial Corporation,11.85,57792378.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tofc
TWGP,"Tower Group, Inc.",16.99,652020251.93,n/a,2004,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/twgp
TSEM,Tower Semiconductor Ltd.,8.16,575433171.36,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsem
TWER,Towerstream Corporation,2.82,154094001.66,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/twer
CLUB,"Town Sports International Holdings, Inc.",11.64,275072173.2,n/a,2006,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/club
TOWN,Towne Bank,14.27,434981878.74,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/town
TPCG,"TPC Group, Inc.",47.89,750779096.62,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tpcg
TSCO,Tractor Supply Company,89.83,6327336216.89,n/a,1994,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/tsco
TWMC,Trans World Entertainment Corp.,3.54,111350714.16,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/twmc
TSON,TranS1 Inc.,2.89,78859432.89,n/a,2007,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tson
TACT,TransAct Technologies Incorporated,7.69,67358524.84,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tact
TRNS,"Transcat, Inc.",6.1599,45692906.22,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/trns
TSPT,"Transcept Pharmaceuticals, Inc.",4.75,88438459.25,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tspt
TGA,Transglobe Energy Corp,11.07,816508122.66,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tga
TTHI,"Transition Therapeutics, Inc.",2.19,58957651.38,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/tthi
TXCC,TranSwitch Corporation,0.8,28667288.8,n/a,1995,Technology,Semiconductors,http://www.nasdaq.com/symbol/txcc
TZYM,"Tranzyme, Inc.",0.6918,19093982.3166,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tzym
TZOO,Travelzoo Inc.,17.33,273827084.15,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tzoo
TREE,"Tree.com, Inc.",15.66,177999452.64,n/a,1994,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tree
TCBK,TriCo Bancshares,15.57,249009344.01,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbk
TRS,TriMas Corporation,23.75,933364170,n/a,1986,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/trs
TRMB,Trimble Navigation Limited,54.05,6820371136.5,n/a,1990,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trmb
TRIB,Trinity Biotech plc,14.2,305374834,n/a,1992,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/trib
TRIO,Trio Merger Corp.,9.89,77555945.95,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/trio
TRIP,"TripAdvisor, Inc.",37.4,5323664852,n/a,1993,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/trip
TQNT,"TriQuint Semiconductor, Inc.",4.48,745039272.32,n/a,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/tqnt
TRIT,Tri-Tech Holding Inc.,2,16436812,n/a,2009,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/trit
TSRX,"Trius Therapeutics, Inc.",4.85,191122354.35,n/a,2010,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsrx
TROV,"TrovaGene, Inc.",4.09,58000020.06,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trov
